,0,1
206,69365.48831303266,13211.469930091936
207,78840.84352217815,8878.779605932334
208,76997.7904801337,17538.13310370297
209,73297.70515766396,11637.050739693728
210,85133.2659740836,12128.289558459877
211,84927.26682853753,9104.230862107936
212,69557.8199609509,12478.493913780781
213,89657.88516491359,15209.290412754735
214,89591.29953280571,11928.140131317452
215,76215.61625402619,13137.832048527587
216,90234.48412636782,10008.230023702172
217,86067.20432972071,12445.419318992364
218,71813.6758573704,12647.803795252272
219,71608.81245495268,12791.905144835117
220,77739.35864744437,12720.061309182795
221,70326.24642839072,9719.4999285193
222,97788.31932947584,24838.48514111561
223,90765.66684839517,12485.632746034293
224,72480.67919070843,15928.824065640514
225,95056.52373130481,14335.206551557638
226,94364.43747312258,12173.409972493157
227,81693.0185761053,10471.2915394141
228,87322.68501069512,11864.584740350125
229,94543.50397272475,15611.62758967262
230,74724.06626288776,10221.22602132365
231,96095.60927515864,16843.94879028715
232,83404.79954725826,12270.053842629835
233,76508.43607761721,9944.727776019137
234,74510.58509862545,9825.307239000203
235,76878.9006936521,14233.784544762393
236,92007.86837095463,9913.321650108492
237,74273.66856634895,13945.179716955163
238,77730.51841942538,12346.26090917058
239,96395.60986554575,12865.192828035579
240,82004.81628046602,12560.245329585676
241,77972.39170094093,10237.652188143766
242,76350.81597097032,10872.962146970172
243,69208.42897003776,13100.659885089863
244,129051.96978823295,39885.73728262521
245,99369.4820231576,16210.479507351589
246,79792.47679104468,14841.425110474705
247,74688.14654372382,10075.663546858721
248,79041.35684553582,11299.625100440076
249,73628.32890198188,12772.54464528573
250,78326.7103156705,12137.11660338781
251,88836.01420761885,9134.474517528763
252,91045.65361764302,9635.959784470762
253,70341.2500241602,14400.056613242148
254,70699.42186631153,11837.152350305909
255,69844.5629035357,13333.290828011464
256,75345.87214857368,9288.684635327225
257,96655.80848197745,14013.404264006625
258,94095.43608614012,13206.209323589637
259,66884.3060441254,12689.330627693711
260,89874.77722547036,10670.294958294091
261,97769.27932365976,17641.033424750975
262,70444.85725547721,9884.223757159949
263,85654.67496834145,8638.61704761046
264,93584.95258388722,13495.634625205941
265,73904.62210223636,11078.378828412664
266,99671.0507394875,10334.154565153549
267,86008.21702408744,12916.257811399628
268,90423.43521603037,10725.313504185873
269,73686.47408064945,14369.00630143429
270,75572.75088268436,11773.846377821294
271,72619.70906061317,9811.963328568992
272,82229.8084526489,9445.10682469144
273,93478.63605111952,13097.02675764773
274,70885.81472153807,11007.935794408055
275,99488.33332173999,19106.52159738505
276,95403.05873594427,8966.069828647114
277,71134.48164263194,12874.986380845457
278,66469.5547158287,15348.400065109628
279,78663.89119665828,8421.610332005566
280,67327.17571531207,9874.819655161851
281,82193.47040459639,14243.224891729651
282,82799.50079679045,9237.263373837062
283,79989.28328737828,11313.716595944483
284,79405.47240815577,13099.150708991338
285,77500.30112414683,12102.426738139293
286,84944.925527987,9854.953100322518
287,83630.2927765925,9839.592737491626
288,78496.04106033072,11174.94906721349
289,85259.80660874484,11531.982588993063
290,75135.35662388899,13026.148377105843
291,85015.36920540288,11426.675726892894
292,84819.34148944003,14653.204100724815
293,89413.892586623,13848.011194340435
294,99929.8581775983,13526.913276248853
295,69575.43325226926,15243.23879508171
296,92106.5838028996,15555.383939416828
297,66265.83487452974,11790.00234661385
298,72662.45312434695,11265.019136042478
299,80857.08931157152,10606.485355020577
300,94056.93909192586,24681.812153027728
301,64425.962026509726,16623.60295207091
302,74541.20575451074,10075.334145685907
303,83283.76162908367,8548.691737568734
304,95235.31562117055,10232.384480296487
305,102191.4835932672,17035.122134144287
306,81070.3988202188,12012.885959417968
307,87607.59441973509,14922.082233173234
308,74345.25825003003,10734.509599285204
309,92079.10102783875,10583.938010621077
310,64101.21242013814,16606.853394011043
311,86957.3255805733,9054.074701253332
312,77871.85006605917,10369.090329701357
313,80810.06660073053,10504.635733145165
314,68613.18206013856,12952.095581732283
315,83775.4674865579,10362.243421412684
316,81236.1182833707,15502.916901640792
317,72691.18085383362,13530.086677653893
318,79822.89277257402,13274.698237126922
319,97547.49581127366,11675.88793079195
320,94956.2707156741,12303.020867314763
321,82376.10181666666,14983.353143984365
322,91517.75299837555,12227.886792074221
323,71914.60033109016,11092.729023360363
324,90818.46244398513,16829.496439682283
325,73079.3074990408,12019.340038198314
326,95019.61455321846,16860.480787115714
327,72020.1635471284,11194.16625964064
328,85865.42850821847,16578.476484996554
329,85306.93009824358,10863.332556217214
330,80235.23881400042,10696.658308196635
331,82524.53762546311,14351.388370554887
332,65846.5735545579,17198.94311184038
333,72532.0038403129,11373.738447054495
334,81226.65065586563,10095.869428205815
335,96146.6023927633,11671.721731072485
336,85869.69255226922,11421.411332046455
337,80505.4012551943,17938.740461475918
338,88789.29304766457,8560.963789702682
339,79758.03934918404,11076.17285903913
340,66269.25251491017,11239.0722506967
341,89712.5622439292,15435.86078658419
342,72269.54440271448,13511.20232452086
343,89406.64016074875,9328.566637541302
344,85937.86363040349,12828.048863451897
345,78235.47935790644,9483.475805279684
346,78467.35008718398,10195.383986308216
347,76097.40421911379,15350.454972845058
348,77499.356936461,12120.384299861342
349,94443.92239765305,13539.620247228197
350,68397.8232256109,16867.379417589145
351,83635.63770320964,12435.093119328345
352,93726.73232426807,13317.613764569498
353,84490.4974695909,13901.352700189522
354,90823.94179917985,9814.921728986814
355,75273.59351267299,12535.183005960595
356,71517.92810460688,14207.242783305313
357,73427.71678280437,11278.920101464977
358,86771.1587525076,11482.11617621048
359,90954.89273239479,9970.085891468461
360,74299.05804168266,10751.646868145617
361,76324.1796482496,11409.547072376374
362,72847.96396061424,14085.657313136078
363,84693.45919737499,17313.165907270344
364,87494.34045378306,13192.875621781532
365,70203.6034235171,14013.369633557311
366,83768.4107340354,11291.835080405099
367,75474.85192920087,9184.802766205643
368,84390.58483051135,9505.996430197805
369,72849.05040774752,16958.043745610707
370,81485.83819867816,11966.202996613662
371,68954.3987541144,12936.716014275662
372,82734.86347175324,12631.009199833506
373,85483.52586634469,8731.015116143131
374,87191.94355452262,13628.787747904897
375,72880.48210563051,16094.299276132439
376,93683.49597782252,10837.519670055746
377,89243.96593748679,7831.897878325239
378,67587.41843855847,13337.149557682207
379,80172.45815658261,7726.570254743615
380,83904.07419841195,11301.40760170122
381,91387.31994929604,10138.558034401827
382,78802.4328204259,11101.465843424956
383,77416.78512317745,12611.920897924363
384,70949.04210863939,12581.26607761178
385,83355.91633111263,11478.143873538973
386,98317.91344995551,10269.417682688076
387,82082.8261903146,11935.771032831693
388,76996.33475730446,10202.150547783298
389,81851.01757835083,9461.094740218585
390,68155.02855055066,14890.824033527311
391,77372.50682245097,10245.326018336194
392,90359.49112902887,18788.965222941693
393,95182.03639483474,10602.257204304642
394,81502.27094105599,12795.08538817318
395,86368.3328790688,8989.901624824714
396,67890.28132450946,15271.587599944398
397,72836.7000802019,16667.59004493319
398,83845.2943660624,7950.374477794318
399,70451.37709810659,11817.384992053061
400,74533.44100115685,10118.883553482181
401,89439.11354080513,10772.503923021652
402,71752.04406234776,9507.55356279581
403,81222.05999168646,12613.46450657309
404,99038.73055670512,15433.314353231395
405,88023.6343889405,12198.96920632339
406,73008.02420122527,11759.696645081835
407,93256.0248886252,15928.662825504936
408,89655.55180601498,15226.404849079863
409,90414.18651877483,15945.216168198667
410,79795.81296987201,9715.157038287725
411,89167.43369544332,9609.143415100072
412,87312.91408605414,12371.905191388605
413,74430.77861442376,14619.98178706041
414,73666.44880964873,10069.103238215208
415,91153.8874621127,11352.77993225859
416,81849.65471675649,15202.630982130995
417,78764.99096902125,12561.79364488719
418,74053.74763272416,9842.926540270038
419,88240.54308074329,12389.585389067735
420,86295.41601163443,10763.794287882376
421,76173.95584117412,13515.436662580783
422,81644.27761379977,14037.007706806296
423,91119.11457078977,14827.181394592812
424,90544.79236191578,13572.016957766222
425,74734.83530088073,9089.34689685148
426,70763.22870928928,12655.835614197824
427,87874.93561824053,13562.29376768825
428,86526.81410291373,10986.457627384101
429,81075.19191157926,9571.961902686486
430,79799.4360091532,10621.026648903397
431,80584.28267135429,14389.470012227353
432,66692.32166944258,15521.837862368166
433,86574.88943510881,10752.65523083246
434,84906.48951548562,8915.972048285465
435,67281.20256195939,10067.175486346312
436,78144.25553126092,11468.734654127096
437,73433.17788704477,16355.57037572884
438,87744.06615348904,12134.243143645019
439,70123.9441038162,13008.885567740803
440,71778.20182308991,10925.602745146714
441,83771.63248393092,14217.599406010115
442,74368.70688437596,9117.25951511916
443,73769.8049273722,8933.308138491737
444,88450.96195781538,13116.930184267134
445,82696.95248181355,16001.456804903346
446,73244.1100825414,12498.709133121265
447,87877.56996954892,12830.315254976633
448,81945.33686498953,7667.444256823245
449,75523.19689445755,12531.466011686032
450,74026.12574715045,9156.59867984584
451,77446.36624570315,9803.642317592858
452,87724.50103567778,9110.878916628353
453,89801.65213339817,12423.569263713507
454,97224.52204395537,10790.952001853457
455,69762.50660934274,13914.054943996263
456,68970.92730669952,14881.393473148359
457,79364.51251569192,14259.825163557367
458,82112.78672961816,9464.936037451233
459,78658.31921590885,13652.814736541295
460,68004.398372992,10561.276691706513
461,81389.93638686193,8498.211073771728
462,99183.55866104187,12417.62013185212
463,73654.4144776702,11776.834448317833
464,78193.7034970901,11162.736372618221
465,72265.43533255965,16343.641384583747
466,70454.25955886226,12312.593520428038
467,79839.24035970187,9702.97065556777
468,82582.56281458758,11565.22622332481
469,74048.27858301965,12420.157092725212
470,85330.7132252117,12177.604311591242
471,85360.02761590062,11355.74628537411
472,84205.95593154343,12174.193363248743
473,80075.54972980016,10749.10277613222
474,93046.97175807116,8740.772582092792
475,77939.49631251708,9812.115550484987
476,82962.22739057374,10967.864427274559
477,72924.23283218328,14589.527406001498
478,78995.42797903418,7861.461222735521
479,67868.9390631855,12997.10479822277
480,86949.73739591915,17351.776011202284
481,74820.11651362819,11251.207086074337
482,78029.84260909127,8398.39430901465
483,88373.12953995164,12184.123445007235
484,88898.75672545165,13835.171224487178
485,85022.45795470562,11976.980138147443
486,75278.50065097785,10144.89110989428
487,79796.92558739196,13488.81248630629
488,98293.66322983225,10917.8623097635
489,77422.34356081823,10188.118852303727
490,81303.58429509692,11386.162412853511
491,77070.85410094392,10825.602434004182
492,85103.1642475255,11181.566989521314
493,93882.37064153494,10969.320428524532
494,68509.79816076072,18066.20724693983
495,78982.51018611048,13480.438855721486
496,64327.19538285268,13128.526298157742
497,70088.88066637029,14644.897074559549
498,77759.65142234167,17775.69673387821
499,86190.64762774238,11518.917864113215
500,75917.09681917832,10670.112317970666
501,78905.20549571811,9531.461276204493
502,70997.7294258127,13467.425473653486
503,86466.40450249655,8811.5980509728
504,71590.8293004056,11816.392302909459
505,97012.39990097149,23720.83904177723
506,82478.58700744738,13617.762975165342
507,80362.33425442217,14184.595585400086
508,84889.98960524822,13850.930579518725
509,66256.83817461233,11976.162690264746
510,79126.73327378368,11371.573312798586
511,83946.34090186494,10112.371292563108
512,77532.23749941746,13273.889653437505
513,99560.82816008627,24527.545967063183
514,66254.22819232008,13507.922987894692
515,67186.22384578481,11780.744256250311
516,72883.77218242185,11099.620746431588
517,84244.99727615589,15776.049799945626
518,68768.7907258381,15657.657554206757
519,85961.64234948477,9920.513576825735
520,88142.32810750265,11842.011463857138
521,80456.46541898353,7352.9167940560765
522,83671.46104065236,11282.688484297356
523,73057.35519804891,7988.017943633161
524,93551.57437065929,14482.702419811394
525,66530.3339769644,15434.641377894206
526,84598.10681730331,8988.93010821421
527,80634.65684930637,8425.597021317315
528,82065.1259332773,14394.421976056537
529,93407.53425193211,11213.046755674704
530,79670.1924983279,11139.113291690772
531,68077.09650700026,10850.136185767693
532,73690.22104258019,14969.450299733164
533,81973.84425159958,10153.99852965362
534,81034.60404093105,12214.308434770035
535,91252.52273620779,18442.527106720347
536,76492.51198234058,10402.348373790579
537,83810.21363910125,10552.99121068101
538,68416.13027985436,12227.360149283068
539,90041.65332145635,13613.5581831206
540,78646.00146349792,12110.30689706343
541,81888.02937226216,15027.530438950947
542,73360.35463190908,11004.54932378395
543,73630.07996753305,10038.990622943285
544,85041.97120377848,8825.057121003554
545,77513.76057998049,11456.83473539276
546,87669.60432430312,18950.93807551588
547,75336.88581969462,8734.101587634113
548,70283.2301051383,11899.494788986372
549,79491.5644148192,18689.89588802649
550,76336.73931410858,7237.3026843327325
551,76724.03863840905,12258.854750763301
552,78943.37892163382,11803.287858206791
553,88727.01461484977,8317.903188891523
554,86053.8867293078,8600.832676395787
555,93446.70596779312,12023.479683263347
556,88018.69413193112,12464.893322840735
557,71718.33583550602,17880.682057874124
558,78422.52308402729,11707.541540925586
559,73235.47630670466,14917.985613246277
560,70765.74650481157,12409.264538390571
561,89628.84401259736,8822.10050436039
562,97961.8790056961,9360.92440183587
563,71317.03177809538,12567.3715411351
564,76000.59849138027,16095.084586300341
565,86614.96827376034,7253.290728114576
566,72026.19715536723,10800.28587333487
567,90114.06965645455,9822.764518095135
568,86993.52087533493,11951.50358104123
569,85312.91722443348,14516.452609048474
570,93225.18551659964,11369.677266343691
571,90577.4814833306,9337.13535929729
572,74960.61972476165,9741.191846413378
573,81257.71330302124,13213.981466349504
574,89633.10594663883,10989.496521624123
575,82072.0193590222,11581.084355275714
576,72907.18453525398,10556.97234197555
577,73275.62577808384,9768.918214304265
578,78780.75927643216,13766.112723298485
579,89440.44132595295,16050.242175282488
580,94937.3370897518,10680.56620897733
581,69563.58754396423,11707.161366873008
582,77032.43828985054,9829.633516057811
583,70910.33314187755,15690.17543523268
584,77434.44482698053,7943.502162688181
585,96509.68674093836,11485.48232546221
586,70389.70827704843,11343.001196468018
587,67986.51246445652,15854.328129359044
588,90048.67613546697,9336.001267235037
589,75639.84623317572,10305.980802212096
590,80438.08350408435,13187.348178949469
591,85050.28946989797,12330.258030689856
592,80666.24150109274,12342.875100985602
593,73759.8605305596,16440.812082578726
594,84524.23409749947,15062.727919515259
595,76641.70421639991,15405.319460372391
596,95846.1655610533,10621.695332857096
597,81641.88987644887,18485.34961217045
598,78651.14440863772,16580.846491933764
599,70683.22874378448,10207.381058948318
600,78539.9361160362,11415.363635238704
601,99052.8090668664,11950.784178646594
602,74301.09983981065,13330.24192556512
603,79028.11943305332,6470.214026492339
604,91918.20200464241,11096.019942970197
605,93432.80266550895,12961.317212019472
606,84176.2692528834,14083.96747629163
607,69840.9727217803,15856.285206172668
608,66775.3790236572,13664.301573742652
609,86147.27311603446,9960.57430224306
610,88336.6561662288,11195.034590140172
611,100999.58133544712,13336.951441627485
612,77549.24788653589,8853.874328350426
613,87538.28886428435,13890.80062398082
614,80702.26944257703,14636.798959989597
615,91175.21351222922,10272.575531305149
616,67861.82356176781,13615.009581554019
617,68573.70776134694,16554.82897591596
618,71150.72828079565,17376.45194117194
619,85093.5285287572,12314.949171580349
620,69546.59621119208,13224.247578823783
621,79149.34299551911,12980.078595015804
622,88024.07253387004,11474.17189019745
623,83425.42642334552,11120.869455548836
624,75904.33973926623,10682.981771789215
625,92390.52792718157,10780.152995289789
626,94280.83522525143,9385.128964797012
627,80007.8884004472,9115.540320783673
628,90100.518876522,12229.802157102935
629,80328.82512329919,14591.343146207102
630,85893.66081589581,10106.150263676558
631,61789.96998050962,15268.250808979968
632,94779.24400322241,16296.917864029527
633,74520.44945455095,12679.087931438598
634,78896.08604814012,9923.88038366115
635,79344.83304488106,9272.333113229912
636,70403.80754536712,12393.510489227805
637,80657.15139622432,9787.52265664461
638,75494.40039446665,12787.75274848553
639,94534.38109872675,10568.911989610653
640,71233.52108394455,12363.000890442217
641,86739.57198500459,9179.28042577816
642,64500.21021636539,10266.540358335651
643,71791.33046690302,15989.774607739899
644,89073.55922224492,10149.40307615416
645,78329.43183761725,8004.9312236372625
646,89046.78265338762,13987.274884790759
647,95286.12780811285,18425.114410413244
648,84405.74647287717,12401.36104404417
649,85656.74415944451,7253.344410620828
650,69832.3268510618,13909.932195035464
651,83125.56781701594,10973.704977330788
652,87465.74747029152,16619.478795347775
653,71927.56392049316,13355.387739387863
654,80448.87384827425,14513.18909594271
655,86249.36743106844,12885.205891037725
656,77228.82279045234,7676.943861205222
657,77398.9147159262,11350.203199370166
658,87816.22206718814,8408.240606176441
659,76486.54012911006,11291.63709875806
660,82328.23886267368,11398.876387197788
661,84221.75252471304,15575.751632781137
662,87694.26894616289,10242.932392093115
663,86916.37516359508,12251.582849790833
664,88880.08247906817,10212.39941139835
665,81233.5200005365,13338.214488754365
666,84952.52679113306,11923.156987053102
667,96052.81389678735,9760.005430854388
668,72378.77389985166,10079.6100616358
669,74795.75788770156,10786.425419138532
670,87827.03767854327,13255.70284011384
671,85270.61988240205,9318.973166455304
672,78233.03668240225,13238.720245766384
673,78524.88583872216,12904.535364711754
674,75424.26061461924,15014.025810367319
675,77074.96989552284,9466.492641159293
676,83407.07953699343,11559.825873070102
677,91971.0897790056,8916.812753036345
678,75279.0472917229,10384.91628974338
679,72476.72550353315,9697.845193288467
680,72571.26916153067,13077.547532299663
681,77487.74097200198,8704.929973207465
682,71094.71976125428,12672.744524741856
683,77871.24916015893,14604.802304928195
684,74871.69294952179,10580.22710359291
685,87268.73273012902,9510.34435659047
686,85831.61036864435,7769.55855879955
687,76802.45911786782,16494.647335095193
688,90686.91249592521,12689.797476399628
689,94516.97488388511,11416.609815883941
690,91094.17398051333,10541.449281283161
691,85177.10793218728,8871.497391685296
692,76628.18151593032,10250.545800016731
693,65866.59579136244,16317.037749018913
694,84923.4540276564,14785.37503784868
695,73161.42843580586,16947.562241846168
696,72194.7257273618,11759.060081228736
697,88698.71625284207,9326.237463465575
698,74213.43299903527,11327.582474867151
699,67235.10516389782,13107.857118178652
700,78864.30470324156,8437.058742912526
701,73416.9467298836,13776.54307969437
702,76942.11879714261,9925.53050114254
703,87204.09712813709,13356.840477028052
704,74283.42554725433,11752.836952505708
705,73275.04619230732,10574.922809172886
706,66937.01184285713,14673.185745525203
707,79030.57577233494,13087.494300086546
708,76392.29376947488,12518.444469874608
709,85416.22890153386,8542.233487914278
710,81175.99137346385,11900.475565810591
711,67813.75848843638,11331.695258375588
712,79214.73181030543,11823.283810679815
713,81432.23912637227,14937.021386696984
714,62265.492589424255,16528.19566119509
715,86828.48626683262,6943.802458701259
716,80720.15303682654,9493.751611003427
717,72558.0462069689,11289.380026454037
718,83879.6484533364,9734.94759553327
719,77724.46934259508,13334.351113596593
720,97340.24143065192,11340.25943920767
721,68171.63222159763,13468.711056319027
722,84055.27843248477,9931.734676947925
723,64245.5866846091,13611.167705770356
724,78811.16914318418,10290.434215752011
725,88131.49773492137,16131.438052195808
726,97102.73114349821,12656.504879565815
727,79532.61948945795,13644.450044281337
728,79413.81234360664,20170.472642872595
729,82654.92301255383,15596.398321087816
730,66218.66076701018,14801.526161713062
731,82363.14541826086,11461.749404056425
732,81115.10119956292,9465.876611419655
733,84003.76089833023,12254.851834939049
734,91937.2765635385,11903.47621248448
735,87498.22293899683,15346.149737114447
736,76988.64006722409,10258.81052200785
737,91388.32095992824,14266.468146409334
738,76733.40214123942,13100.669340942797
739,82668.14456780978,13015.453199145217
740,82290.4578797667,14622.352817677085
741,86170.5953229049,9911.774313304919
742,74656.32391670991,9732.698253259112
743,96060.32811369453,13417.169366207152
744,87123.12940739327,15165.0164750277
745,87949.03679730734,15187.213180776007
746,84250.04991066291,9905.951875688901
747,72239.69276630833,11087.942353439954
748,77077.38036903739,10177.725878181125
749,81464.5985086792,11959.645619532346
750,70093.39282741329,10901.13639100915
751,91303.1750044292,11763.359893708199
752,77243.01386720609,8931.00480417339
753,81960.11476099501,12601.333207209891
754,75428.94661811937,11332.127154700864
755,82922.77677003252,12169.444684638174
756,70882.73075443109,13555.31041797435
757,103474.41587649997,15944.263061009788
758,87197.34756311741,7106.004517630428
759,86391.14695611403,13162.559175403776
760,75837.27083077999,13059.474262279618
761,89039.83072562085,12120.942020973966
762,99523.83142726336,17022.09977995793
763,86049.37380378744,11700.504098651476
764,73189.43088204625,10864.604578998398
765,79822.89359204596,11449.480639447638
766,72724.00840291436,17550.28380943146
767,92022.02666206233,15227.411615144474
768,74360.0374459656,14241.171996220552
769,91280.58836723749,13702.701048979432
770,77364.42577404753,15206.215320842946
771,79668.37201231875,13803.567120841537
772,71920.94219506049,7325.927342880993
773,85777.12648761114,15143.01574375467
774,70166.38296235888,15570.170194553173
775,100715.15506307388,13705.684943044487
776,77083.40359647124,8532.86733397279
